Loyalty#,Customer Lifetime Value,Income,TotalPointsAccumulated,TotalPointsRedeemed
893789,4571.51,91485.0,31555.52,3485.0
893863,30141.62,0.0,45108.52,0.0
893866,6273.91,18577.0,16076.0,9932.0
893909,5438.7,52721.0,34902.08,4681.0
894041,2255.31,58289.0,41983.8,19277.4
894048,5012.08,48328.0,44479.4,30659.3
894099,2885.0,77748.0,8685.36,3539.0
894111,4941.65,0.0,40467.02,9754.6
894175,3722.37,0.0,41468.38,2702.0
894322,16229.65,26030.0,19437.88,0.0
894340,5111.36,0.0,45802.32,43544.5
894436,4379.93,40896.0,34278.11,3781.0
894448,17103.79,51747.0,37470.75,27873.2
894466,4625.55,66670.0,29696.29,6631.0
894478,11473.48,66538.0,47182.39,5038.8
894532,10392.96,93495.0,9679.0,0.0
894608,2867.21,91810.0,50175.15,14871.3
894620,4683.44,25187.0,37473.12,6545.5
894691,3238.0,60244.0,14370.0,0.0
894724,7610.84,98701.0,8177.0,0.0
894788,2381.79,78185.0,43593.86,0.0
894799,6431.74,21238.0,39648.06,25327.0
894919,8696.71,56550.0,43878.64,7246.6
895080,16706.12,63933.0,3244.0,0.0
895085,7908.67,43630.0,33772.92,3009.0
895180,7305.94,83221.0,0.0,0.0
895185,4423.69,0.0,35424.09,0.0
895267,2361.88,18064.0,52169.69,14641.8
895346,10221.81,0.0,45592.33,4051.0
895433,22500.88,0.0,41534.54,4305.0
895451,9277.47,97729.0,39193.7,0.0
895537,2790.46,28786.0,34884.37,21877.2
895544,3218.61,68776.0,42571.99,0.0
895560,2453.57,29735.0,40021.16,14632.1
895601,4776.19,0.0,29379.49,3621.0
895651,5666.47,0.0,40267.73,0.0
895684,2637.6,54378.0,49438.54,15380.0
895725,4892.42,26660.0,53367.61,13569.7
895778,3479.26,66711.0,1450.0,0.0
895821,22118.81,58645.0,0.0,0.0
895878,14413.38,56457.0,33086.67,9830.0
895921,5577.94,70190.0,43253.09,28742.5
895972,5586.97,19280.0,37354.91,5692.4
895994,2659.71,0.0,2524.0,0.0
896075,7292.4,0.0,42393.36,11704.3
896095,24868.24,0.0,31848.45,16561.3
896283,17223.89,85378.0,10437.0,0.0
896331,3339.3,38821.0,45734.49,12179.4
896372,2333.61,25772.0,12652.76,0.0
896592,6071.91,12201.0,45281.08,15885.9
896651,2430.96,0.0,14405.0,0.0
896685,11293.98,0.0,0.0,0.0
896790,5016.83,20868.0,38203.66,16539.9
896792,5285.08,85753.0,35183.88,14288.4
896853,7645.86,0.0,7163.0,6879.0
896861,7487.74,0.0,67559.45,4742.0
896947,4858.43,26480.0,49691.61,8881.0
896951,7689.7,42677.0,26500.37,6703.0
897229,2869.74,21234.0,21557.04,4952.0
897293,7477.18,48552.0,43992.76,8130.1
897387,4754.65,30886.0,36060.41,4074.0
897545,6141.96,0.0,14030.0,2792.0
897673,2242.24,0.0,18061.34,12845.5
897716,2597.86,49308.0,38466.29,9806.0
897728,4095.2,32180.0,1615.0,0.0
897734,2581.11,29757.0,0.0,0.0
897772,8123.96,12617.0,78320.62,16563.9
897835,5847.42,23496.0,33426.38,10416.0
897904,5718.28,46133.0,32120.38,14458.0
898000,3595.31,0.0,49975.71,6465.7
898119,9061.95,42743.0,0.0,0.0
898122,4681.53,14606.0,8807.0,0.0
898149,3833.07,0.0,17922.56,4434.0
898162,8391.13,40211.0,28452.31,7305.5
898229,9654.52,67772.0,55999.14,0.0
898417,8396.33,0.0,36476.87,20918.9
898423,5597.12,37995.0,36293.83,25771.1
898427,7751.86,0.0,44547.66,25484.5
898437,4582.16,49558.0,37247.55,13520.5
898438,6371.32,23797.0,27803.59,6423.0
898495,4196.43,24641.0,48636.41,26023.0
898514,8269.08,20225.0,7620.0,0.0
898552,2389.77,58652.0,30014.3,12477.2
898587,3790.19,66169.0,3357.3900000000003,0.0
898630,4194.66,25581.0,44007.6,17652.9
898698,7535.43,37496.0,46394.08,12939.4
898787,3808.12,94903.0,49391.76,19836.0
898788,4483.84,32983.0,23456.3,10080.2
898887,16468.22,0.0,0.0,0.0
899009,4111.2,32210.0,50344.89,24502.6
899271,9035.67,34337.0,0.0,0.0
899287,6743.12,0.0,30725.32,5204.0
899509,3755.26,34624.0,57120.6,6754.5
899543,8595.98,94242.0,0.0,0.0
899592,5646.32,39841.0,28130.02,13999.0
899734,6102.31,42800.0,0.0,0.0
899760,6172.39,0.0,81505.97,8956.0
899825,9031.21,0.0,44130.05,18661.8
899871,5069.07,50363.0,57609.22,3555.0
899883,8788.53,91171.0,11653.0,3194.0
899958,8708.02,0.0,30948.83,17187.4
900083,18321.87,21189.0,26889.51,10157.0
900133,7710.91,77642.0,37096.52,27231.5
900151,3241.59,89196.0,44518.72,0.0
900325,6045.63,82399.0,5556.14,0.0
900331,2592.44,72421.0,0.0,0.0
900359,4838.98,0.0,15940.0,0.0
900460,3954.34,18375.0,30048.19,6020.0
900501,61134.68,0.0,38165.79,4892.5
900505,13334.27,47950.0,18908.3,3354.0
900726,9103.9,65733.0,31315.64,6644.3
900753,13151.83,68562.0,26750.81,7360.6
900795,4280.75,52679.0,29562.75,12144.4
900801,5880.26,0.0,3019.0,0.0
900853,2542.85,37072.0,44173.82,6756.4
900894,3589.71,79298.0,36858.13,20074.5
900977,4254.62,11904.0,0.0,0.0
901002,4540.99,0.0,28414.21,9765.2
901049,2685.18,20608.0,18972.67,5690.5
901231,5272.32,0.0,38884.38,13640.1
901442,8044.87,71391.0,32712.08,20243.1
901461,13798.48,42780.0,4636.0,6426.0
901478,5015.01,48567.0,0.0,0.0
901520,7680.75,66795.0,47513.9,14079.5
901550,5353.93,61894.0,20005.05,12232.0
901578,12941.89,52369.0,15758.07,0.0
901582,8564.77,95697.0,0.0,0.0
901690,6661.18,55663.0,47587.12,9034.5
901747,8044.87,71391.0,16667.96,2288.0
901758,5454.89,0.0,33418.51,17273.8
901775,4414.58,0.0,37422.83,13844.5
901780,7462.93,70263.0,39757.85,5705.7
901819,8162.62,66140.0,47975.18,20162.1
901857,5411.95,0.0,27784.45,0.0
901887,5783.18,72354.0,5644.0,0.0
901954,2434.85,0.0,56922.64,8219.5
901978,4109.79,86657.0,19273.0,0.0
901987,2721.75,22885.0,33155.75,0.0
902015,4089.04,43177.0,34352.55,18832.8
902040,5598.01,51737.0,56641.92,5161.0
902083,29328.04,32006.0,48535.1,10798.2
902148,5260.92,60101.0,46750.98,15762.4
902192,7268.1,38179.0,32552.44,4274.0
902200,28119.29,68211.0,0.0,0.0
902241,7618.44,41900.0,30703.21,5880.0
902277,7355.35,51789.0,27199.25,33246.2
902298,7116.55,0.0,39388.08,9052.3
902421,10720.42,34837.0,19818.16,13718.0
902515,6238.05,0.0,46030.0,10214.4
902555,8012.37,58058.0,12253.0,6146.0
902562,9766.22,75651.0,41818.54,8031.3
902608,8618.3,46379.0,67588.68,27131.3
902634,5553.52,96587.0,7628.0,0.0
902679,4719.45,89642.0,41261.72,0.0
902690,4538.12,49821.0,28195.42,10586.0
902693,4974.8,75644.0,30441.89,5738.0
902742,2652.07,49625.0,4003.0,0.0
902833,5155.53,77857.0,0.0,0.0
902852,2682.42,24823.0,12113.0,0.0
902966,41787.9,46587.0,48078.38,4780.0
902993,8018.5,58843.0,0.0,0.0
903006,2619.03,60477.0,13324.16,0.0
903146,5789.35,75845.0,39482.39,0.0
903209,10348.01,34244.0,43883.8,10344.0
903290,9321.28,0.0,30268.58,0.0
903327,7258.99,60969.0,34140.59,8493.0
903359,2321.05,0.0,63004.47,33931.4
903379,9927.88,58703.0,45139.36,14254.0
903496,2619.48,93987.0,38028.55,10548.5
903534,16473.17,22828.0,27990.58,16543.6
903641,8657.97,68727.0,40548.87,0.0
903648,5389.5,66429.0,47028.76,0.0
903679,26113.36,80409.0,4385.469999999999,0.0
903797,3600.93,25147.0,39902.08,17502.6
904114,2335.88,22087.0,34179.18,26156.0
904283,2611.97,53904.0,39568.85,16885.8
904300,2263.28,0.0,35258.92,18810.3
904304,16589.71,59414.0,42991.39,4310.0
904317,5918.33,94846.0,0.0,0.0
904367,4150.84,53787.0,19708.85,3068.0
904370,4836.89,39310.0,4526.0,0.0
904378,8737.84,61281.0,34957.69,5577.0
904397,30850.59,25503.0,27373.52,10862.3
904410,8415.64,0.0,0.0,0.0
904501,2991.42,35605.0,59371.3,5191.0
904512,13736.13,16181.0,658.0,0.0
904602,2913.32,20075.0,35861.9,10855.0
904669,2846.65,66880.0,48642.45,18784.1
904693,9343.2,75909.0,10486.35,2329.0
904704,21531.33,0.0,24327.22,0.0
904736,10963.96,55687.0,23101.88,7616.0
904741,4416.21,61953.0,42779.31,8816.0
904802,3579.77,84598.0,9922.52,0.0
904805,4974.87,48139.0,36607.56,8762.7
904920,10915.36,0.0,42490.19,11779.7
904974,3837.45,21880.0,2733.0,0.0
904992,3653.7,74126.0,13790.0,0.0
905161,19393.21,70503.0,0.0,0.0
905180,4144.87,64478.0,41842.25,15470.4
905213,4237.37,29465.0,33062.68,23103.1
905288,5714.23,79719.0,0.0,0.0
905320,2471.53,95697.0,49873.75,7633.0
905360,7744.64,26444.0,15853.0,0.0
905469,4475.16,73019.0,290.0,0.0
905478,2321.88,0.0,35784.98,8759.0
905497,5161.79,0.0,0.0,0.0
905569,2439.93,50876.0,38006.61,15572.4
905634,5790.46,52443.0,25470.53,3164.0
905787,14514.01,88753.0,35649.79,3534.0
905806,20455.25,0.0,45201.59,9706.0
905854,32961.15,66014.0,32874.62,4633.0
905907,5560.28,0.0,54156.22,9062.9
905909,2957.1,94362.0,38498.91,20708.8
906158,7331.51,0.0,41648.67,4043.0
906178,6111.05,22944.0,12311.81,6442.0
906262,5284.31,37640.0,34449.93,27823.0
906267,13464.6,83392.0,39652.4,21888.0
906274,2618.81,0.0,14033.8,2892.0
906316,6481.53,30689.0,48701.57,25213.2
906346,6091.9,65252.0,29874.75,14216.0
906396,4606.27,0.0,33180.86,10608.0
906428,10018.66,30720.0,45602.85,0.0
906468,3528.04,31278.0,33559.66,24040.4
906564,5357.76,0.0,11887.12,0.0
906615,8607.48,0.0,39678.27,0.0
906623,5243.45,96535.0,35617.2,18999.4
906715,8392.62,0.0,35934.55,0.0
906780,2914.96,37803.0,38165.34,10436.0
906826,6051.8,0.0,37162.81,15029.0
906836,5744.23,68987.0,36224.97,0.0
906848,5143.65,58443.0,56502.83,13569.3
906852,2668.73,52344.0,54605.14,23284.1
906884,7920.11,89284.0,0.0,0.0
906946,7388.18,28812.0,18849.21,0.0
907015,7154.09,28204.0,4046.0,5239.0
907025,12157.33,57449.0,31003.63,16132.1
907038,6725.04,0.0,17795.0,4090.0
907077,10208.93,35482.0,34452.23,11115.0
907157,5709.36,75650.0,27942.95,0.0
907209,11121.62,44299.0,51781.93,7858.0
907252,14862.76,0.0,29966.44,0.0
907324,2311.21,24400.0,14313.49,0.0
907544,4433.97,50653.0,25628.52,21728.5
907595,4177.88,14108.0,2924.0,3193.0
907636,6439.33,0.0,35928.43,6463.8
907743,5029.64,0.0,1186.0,0.0
907858,28435.64,0.0,43429.47,13844.9
907934,6921.97,16483.0,37417.53,17350.1
907945,16152.9,0.0,0.0,0.0
907950,4979.08,0.0,31806.37,4854.5
908006,4059.57,11621.0,7575.0,0.0
908120,9269.68,27849.0,41164.47,3621.0
908123,5437.91,23339.0,35285.73,32778.2
908201,2927.07,75685.0,0.0,0.0
908246,7326.54,62338.0,46754.26,6156.0
908248,12516.92,12607.0,0.0,0.0
908301,5686.96,30242.0,10545.0,0.0
908374,7258.63,88082.0,50868.84,7094.6
908404,10359.02,84583.0,34855.01,20911.1
908519,7755.21,0.0,52799.03,19322.0
908580,4371.19,56718.0,48170.42,10835.0
908643,2470.12,0.0,21429.45,0.0
908728,5463.91,44305.0,41784.72,20921.9
908729,4949.53,0.0,29672.2,32599.6
908759,5935.57,90263.0,35836.97,32089.4
908801,2795.32,0.0,2947.0,0.0
908844,9709.75,0.0,49048.4,10922.0
908882,2530.33,50577.0,9144.0,0.0
908994,5511.49,79027.0,0.0,0.0
909020,5150.42,65629.0,17794.37,4166.0
909066,3587.36,16049.0,4916.02,4018.5
909068,19185.07,35322.0,6851.0,0.0
909075,8123.96,12617.0,46854.88,13468.2
909106,10392.96,93495.0,3808.0,0.0
909134,4463.0,0.0,48694.85,19085.5
909238,5170.45,35334.0,13570.0,19118.0
909242,7854.96,25378.0,44490.14,22388.7
909260,11692.01,40548.0,36050.9,0.0
909262,7863.03,0.0,51882.97,0.0
909328,13883.33,0.0,21202.73,17386.9
909385,4564.51,12626.0,33475.85,22594.8
909476,4330.39,60475.0,31619.99,27520.6
909483,16979.8,35095.0,39610.73,0.0
909503,2481.84,77993.0,27603.92,9274.0
909543,7783.78,48689.0,47392.45,29484.8
909547,5759.01,30968.0,7199.0,0.0
909677,4463.0,0.0,41780.48,13482.0
909727,2531.74,31993.0,11918.0,0.0
909800,7341.86,0.0,19095.84,5916.0
909845,2471.28,29918.0,28252.23,5234.5
909854,4838.98,0.0,0.0,0.0
909880,14514.01,88753.0,14981.13,0.0
910028,5334.78,74606.0,0.0,0.0
910056,9547.71,34919.0,33435.61,6500.0
910092,2592.44,72421.0,0.0,0.0
910093,5757.44,88997.0,1686.0,0.0
910142,7672.68,0.0,38771.18,12733.3
910157,5447.2,68815.0,14251.12,8720.0
910336,4595.04,0.0,898.0,4850.0
910373,2688.86,32808.0,0.0,0.0
910391,8346.98,48259.0,41451.21,6472.0
910416,20266.5,21542.0,3494.0,4453.0
910492,7223.69,0.0,10383.94,3429.0
910576,3237.92,60097.0,37654.63,3415.0
910645,12902.56,86584.0,9737.0,5763.0
910716,14827.91,0.0,45664.68,9492.4
910809,7879.93,45703.0,7438.0,0.0
910875,3966.13,72439.0,34582.77,3884.0
910969,8717.56,0.0,63009.73,14421.7
911003,6529.43,13476.0,29936.06,0.0
911089,7524.44,21941.0,37711.28,0.0
911372,3528.04,31278.0,33780.48,11235.0
911503,18370.57,49659.0,36034.27,12269.7
911525,2619.34,78618.0,49778.79,43852.6
911585,2862.56,76356.0,37928.63,15806.1
911655,5652.72,16171.0,39589.35,3397.0
911663,5824.22,73976.0,29069.9,6341.0
911668,2538.63,18608.0,25357.67,14069.7
911723,26511.6,28773.0,6089.0,0.0
911744,2725.36,36650.0,7735.0,3619.0
911812,8717.05,83846.0,37201.28,19625.5
911852,7804.6,0.0,12489.37,0.0
911906,9082.83,34430.0,43110.31,29151.7
911920,7865.18,75490.0,32726.35,5880.0
911971,2361.74,0.0,27571.41,0.0
912064,5898.73,53998.0,44901.25,23424.8
912128,8982.85,43490.0,21000.55,6853.3
912220,4097.37,20079.0,0.0,0.0
912252,12465.92,33604.0,39594.6,2419.0
912293,5426.86,23105.0,39995.17,7337.0
912352,8427.17,46503.0,5391.0,0.0
912396,15512.25,54833.0,31878.01,22095.8
912420,2199.74,0.0,45265.04,22443.1
912539,5380.09,0.0,23402.4,17697.1
912588,7799.44,0.0,42114.3,6218.0
912633,60556.19,0.0,10765.0,5469.0
912712,22103.51,0.0,41850.19,34855.5
912757,5489.21,50943.0,34437.86,11234.7
912797,5292.63,0.0,43239.4,0.0
912864,34611.38,20090.0,48595.82,4172.4
912939,15120.21,20656.0,9807.31,0.0
912940,37150.83,17774.0,2273.0,0.0
912957,3304.76,23931.0,35371.92,18272.3
912984,10408.97,20228.0,0.0,0.0
913060,10831.13,23202.0,28319.72,13564.1
913153,12280.77,88340.0,4398.0,0.0
913156,16796.34,66776.0,30949.46,25825.1
913233,2670.64,52572.0,37885.85,21250.5
913340,2619.87,26094.0,40169.91,5731.0
913449,2628.66,83838.0,23436.62,3018.0
913522,9080.6,69853.0,32992.07,21771.4
913571,4661.98,0.0,45663.49,0.0
913721,7731.71,37386.0,40511.94,15745.3
913809,2926.83,26242.0,0.0,0.0
913866,9772.74,59325.0,40244.63,0.0
913895,26570.34,0.0,41469.98,7983.0
913949,4889.25,42536.0,49427.95,14358.8
913981,5251.98,59537.0,40356.41,13851.0
914044,18211.14,53690.0,38864.1,11369.4
914074,16675.9,57844.0,3415.0,0.0
914088,8564.77,23506.0,33999.97,7429.0
914152,2496.14,0.0,33971.2,7605.0
914255,4217.86,0.0,0.0,0.0
914316,5452.63,17723.0,37999.32,13735.7
914352,7999.25,0.0,3058.0,0.0
914368,2320.52,0.0,43638.91,5145.0
914514,2617.18,98338.0,0.0,0.0
914609,10551.15,50941.0,41378.44,0.0
914799,4374.04,34516.0,13685.0,0.0
914920,6811.58,0.0,0.0,0.0
914937,13502.63,57222.0,37736.03,4499.0
914959,7457.34,43406.0,0.0,0.0
915009,27287.5,0.0,0.0,0.0
915147,5600.01,63621.0,48907.68,3841.0
915156,2544.34,41059.0,41227.06,17666.4
915164,5643.72,33317.0,0.0,0.0
915194,7432.86,58839.0,25648.26,4784.0
915198,14166.2,67588.0,35859.41,11482.1
915243,7155.47,76506.0,16238.19,7962.9
915286,11360.46,0.0,35215.55,9601.9
915287,3815.85,38651.0,2821.0,0.0
915439,5470.06,54507.0,30916.97,10485.7
915571,4334.06,23904.0,26561.22,4130.0
915638,5461.97,42650.0,38654.76,6297.0
915846,2378.67,54753.0,42957.66,2936.0
915902,8716.37,28743.0,23304.24,0.0
915927,5821.68,77563.0,0.0,0.0
915933,2652.29,0.0,28922.17,7533.0
915948,2756.47,43540.0,42335.64,14937.8
916000,2434.0,23033.0,42830.17,26503.1
916003,5947.22,67760.0,0.0,0.0
916020,6010.5,49311.0,37671.85,19526.3
916131,4439.68,75453.0,35279.92,20766.9
916269,22103.51,0.0,50452.33,2989.0
916300,2872.05,57749.0,42054.98,21247.6
916317,8146.27,92777.0,1477.0,0.0
916358,2886.45,10312.0,21429.07,4336.0
916478,6745.89,53058.0,47548.06,9078.6
916594,10828.37,11033.0,40729.42,18043.6
916634,5163.23,35577.0,1890.0,0.0
916713,5285.12,40783.0,36419.42,8700.0
916843,8092.88,50825.0,49825.75,14820.0
916851,8277.64,79780.0,36198.67,11011.2
916880,16007.95,45302.0,38035.32,0.0
917191,7377.23,0.0,32895.85,16444.9
917192,6064.34,0.0,48608.62,10598.0
917346,2414.77,0.0,46906.05,21688.5
917352,5000.62,43723.0,25372.02,0.0
917423,5801.83,0.0,34133.21,0.0
917585,8658.86,62464.0,56508.26,0.0
917610,3993.88,17672.0,28561.15,0.0
917630,4282.95,40864.0,24779.51,0.0
917685,22806.47,10337.0,41692.84,21090.7
917725,5568.95,0.0,38585.29,2698.0
917779,2675.03,55479.0,44957.86,11042.0
917798,9638.07,35230.0,48816.65,9665.0
917870,26243.86,55705.0,29730.53,0.0
917972,5241.14,48345.0,42729.57,6450.5
917983,9369.64,99185.0,34052.9,5796.0
917998,8773.51,0.0,41763.2,17015.0
918017,12875.6,26121.0,12659.0,0.0
918021,7892.09,28672.0,36561.74,8173.8
918042,9426.97,26263.0,43665.4,23513.9
918048,7521.19,0.0,22633.1,9942.6
918053,6997.01,55873.0,46442.79,10689.6
918112,2530.71,89451.0,49329.28,6268.1
918163,13736.13,16181.0,49224.56,28925.6
918272,2885.41,92722.0,35902.16,7368.2
918276,5206.03,71661.0,45292.73,0.0
918326,3011.34,39010.0,41975.95,10154.0
918341,2659.71,0.0,25351.28,12122.7
918350,8583.27,18017.0,0.0,0.0
918404,2870.0,70974.0,0.0,0.0
918478,4915.39,0.0,49933.61,21866.8
918479,6269.14,0.0,37283.12,3301.0
918564,5448.56,85296.0,26294.48,0.0
918631,15266.48,25852.0,57625.19,11134.0
918756,7053.3,52982.0,45172.93,23009.0
918807,3049.84,0.0,38693.76,41956.3
918964,5548.03,67798.0,4775.0,4447.0
918984,7130.29,12062.0,44354.03,9513.3
919055,8663.92,29218.0,3204.0,0.0
919117,2719.51,14030.0,37353.98,7493.6
919285,10484.92,61108.0,25364.8,9112.4
919329,23536.75,33747.0,40613.99,6497.0
919338,14510.44,41433.0,22483.1,0.0
919340,3214.98,53984.0,37794.68,18179.2
919437,11320.83,41692.0,56351.44,15112.6
919463,16515.01,51725.0,0.0,0.0
919506,4869.6,23811.0,2234.0,0.0
919557,6545.8,55366.0,30488.82,8082.0
919668,4762.16,36529.0,13383.23,3061.0
919748,13869.93,28432.0,28830.12,9058.0
919818,4591.63,83297.0,38394.47,11916.0
919823,21590.44,62477.0,49510.5,18422.4
919832,2807.05,80915.0,36178.61,0.0
919888,27934.62,76912.0,26688.93,8282.0
919889,2615.85,54314.0,36291.76,15157.4
919894,5608.82,28483.0,37829.47,19848.8
919922,4957.16,0.0,13477.23,0.0
919951,8501.28,98003.0,36511.55,8156.0
920068,11972.78,0.0,0.0,0.0
920100,15114.4,28513.0,30165.05,8909.0
920102,2491.26,25965.0,0.0,0.0
920118,8641.05,22193.0,32604.38,11394.3
920145,6403.58,28095.0,27152.39,14639.5
920162,12045.67,55805.0,29214.11,28220.4
920171,7782.13,70059.0,5092.0,0.0
920175,10498.93,30352.0,71501.93,19549.9
920197,22103.51,0.0,2517.0,0.0
920211,9976.25,74115.0,36934.38,4625.0
920321,2780.85,88704.0,44203.62,8152.9
920326,7176.59,27071.0,38837.17,8693.0
920545,4686.47,58089.0,40110.01,25594.7
920637,3384.47,54603.0,31593.1,2806.0
920657,9470.62,22514.0,14499.56,3491.0
920716,7098.91,0.0,9076.0,5848.0
920792,12520.98,0.0,45198.28,19775.4
920840,2700.68,89362.0,37972.79,21264.8
920954,4804.36,51962.0,39517.26,12106.8
920966,4633.34,27132.0,42448.55,22755.8
921059,15663.66,31789.0,10655.51,4434.0
921102,5201.25,0.0,32305.92,13386.4
921130,5169.5,12430.0,39850.96,2773.0
921191,3445.86,0.0,1617.0,0.0
921278,5346.92,10511.0,44564.17,25241.5
921298,11058.22,69792.0,49381.01,15152.7
921357,6265.34,0.0,52198.19,14006.4
921375,13197.93,0.0,31853.31,19154.4
921392,3574.99,51950.0,4305.0,0.0
921403,9080.6,69853.0,10017.24,0.0
921410,7715.1,48784.0,0.0,0.0
921489,9051.91,26308.0,38627.42,13096.7
921530,10793.76,24195.0,28378.29,11128.3
921563,4893.29,0.0,34180.13,12351.7
921624,22399.13,78494.0,2934.0,0.0
921705,2505.42,60546.0,26429.6,9344.2
921776,6611.12,0.0,7115.0,0.0
921777,23594.68,76358.0,27887.34,15233.7
921886,10089.79,63657.0,27315.15,14422.4
921899,3312.32,26285.0,48961.42,12641.4
921903,14941.9,22978.0,0.0,0.0
922000,3146.04,28089.0,56613.45,13640.1
922047,17651.96,22510.0,19035.7,0.0
922161,3964.53,14616.0,39687.59,24577.1
922188,4039.32,34911.0,36999.11,20587.6
922206,8201.33,81785.0,26730.66,11324.7
922210,16870.39,61063.0,33851.89,27094.8
922347,5764.78,22134.0,9574.0,4697.0
922351,5504.14,0.0,57169.58,18601.8
922388,4505.4,81079.0,45722.28,8546.2
922484,2498.35,31357.0,45920.91,10814.8
922614,7792.07,36776.0,12028.0,8031.0
922634,3157.74,58248.0,22072.85,3410.0
922665,5424.26,67414.0,0.0,0.0
922703,5775.52,0.0,3432.0,0.0
922741,6162.37,0.0,3419.0,0.0
922786,7559.21,0.0,36875.12,7125.0
922815,21504.34,60228.0,45746.21,3337.0
922926,2926.52,23656.0,31585.94,22285.1
923041,7282.22,50886.0,24267.16,3265.0
923062,2855.93,50738.0,48253.63,12664.0
923108,7748.81,79528.0,20019.58,21821.9
923164,2321.05,0.0,47026.96,5591.7
923201,6459.64,23235.0,38520.88,0.0
923234,3008.1,80681.0,44802.0,14263.4
923268,2457.58,52926.0,5512.0,4785.0
923293,3985.55,75007.0,46315.29,9601.1
923333,5705.55,76522.0,44428.32,7353.0
923336,7155.34,16916.0,29110.42,11878.5
923406,4152.65,0.0,23798.61,0.0
923527,36181.03,0.0,34962.88,5854.0
923560,3985.4,77739.0,40125.69,12178.0
923680,9429.08,75638.0,37047.95,7581.0
923761,2659.71,0.0,40534.41,20696.0
923766,5343.12,64460.0,0.0,0.0
923799,8395.27,62989.0,33062.23,23828.0
923959,43290.5,23203.0,33385.38,15167.0
924031,7261.62,0.0,4171.0,0.0
924037,6081.48,0.0,31257.97,12268.3
924056,4100.47,51193.0,47936.73,8776.7
924089,3570.76,56168.0,35033.33,4354.8
924132,3544.54,40658.0,34679.59,11775.0
924153,8595.73,76763.0,24191.2,10444.3
924173,9075.77,37722.0,32758.04,7814.7
924217,7685.65,0.0,1607.0,0.0
924268,2506.26,17193.0,41847.85,17724.4
924405,14032.59,0.0,6348.0,3610.0
924469,4720.61,26277.0,35459.8,13069.0
924489,4737.87,0.0,38152.73,3101.0
924493,5209.95,37940.0,41818.28,14291.1
924630,12302.76,43817.0,29593.25,12194.7
924634,5498.94,22520.0,38132.63,26039.5
924643,14754.36,26486.0,37583.25,23909.0
924719,5090.45,25226.0,55727.4,2192.0
924724,4428.03,58577.0,41775.13,15604.0
924736,4804.51,23604.0,0.0,0.0
924787,2004.35,0.0,25671.97,8312.5
924793,5431.21,57125.0,48686.8,16314.8
924794,6545.8,55366.0,41396.29,0.0
924796,9022.08,0.0,0.0,0.0
924878,7834.15,36094.0,14078.0,0.0
924936,18534.61,16154.0,37767.46,9384.0
925164,13014.23,55067.0,9219.0,11447.0
925198,3824.43,62530.0,501.0,0.0
925254,6423.74,0.0,42058.83,17929.2
925340,3945.24,28855.0,43693.43,34428.2
925353,9192.59,37388.0,40839.68,0.0
925385,2571.26,29697.0,49344.19,27064.3
925413,4883.12,53305.0,43624.57,0.0
925433,4762.16,36529.0,44819.0,39692.7
925504,15695.54,97750.0,35314.6,20564.5
925573,24967.76,66825.0,44931.23,3852.0
925609,2659.71,0.0,47303.75,0.0
925767,6947.52,0.0,14144.0,4143.0
925819,3746.75,41479.0,42211.12,4713.0
925850,10928.41,74965.0,6363.0,0.0
925918,2329.46,20934.0,2452.0,0.0
925978,27929.96,88105.0,36943.16,5644.9
925979,16280.2,0.0,1461.0,0.0
926058,9067.66,78250.0,2483.0,0.0
926083,2742.84,64519.0,35471.61,20562.5
926106,6732.2,0.0,58160.87,30390.4
926129,13736.13,16181.0,23675.1,7518.3
926175,7295.33,34062.0,30988.0,28050.5
926250,4945.07,78796.0,14204.34,2328.0
926277,8404.4,48315.0,57404.34,0.0
926300,2498.35,31357.0,25901.79,10491.7
926315,6325.03,0.0,4508.0,4091.0
926451,23675.03,46268.0,32498.81,10842.0
926494,7019.18,26806.0,40212.25,10729.0
926531,2425.49,66841.0,0.0,0.0
926609,5169.5,12430.0,44420.81,7948.0
926611,2894.58,28204.0,45263.9,6663.0
926867,2913.48,76638.0,1967.0,5080.0
926874,4515.45,21500.0,7383.0,0.0
926961,4135.78,0.0,39818.05,14458.7
926967,5850.45,24317.0,1572.0,0.0
927026,5657.69,98917.0,72199.45,25801.0
927165,6656.15,26628.0,0.0,0.0
927202,2637.94,63422.0,53044.44,0.0
927305,2771.05,50071.0,47573.26,9007.9
927339,9587.59,84539.0,42881.86,9674.8
927401,8929.61,44329.0,39990.2,11852.2
927446,7329.89,0.0,14653.29,3709.0
927559,3056.99,78310.0,0.0,0.0
927676,9060.2,57078.0,40680.41,17355.2
927703,11790.5,25251.0,32356.22,9948.0
927721,3942.92,38820.0,12068.0,9854.0
927848,9656.21,29504.0,43867.53,31895.7
927887,8704.28,38072.0,42660.89,9977.0
927937,6466.3,0.0,45460.25,24379.0
927943,3857.95,0.0,51924.87,21597.7
927975,2345.26,51397.0,46340.13,2205.0
928082,5007.67,51523.0,47248.04,11111.4
928116,20446.6,71467.0,36364.65,20717.7
928153,7573.35,0.0,43935.47,13345.0
928188,5490.78,49480.0,0.0,0.0
928238,8189.97,72191.0,26292.67,6807.0
928291,6073.24,22103.0,46483.75,24150.8
928292,2389.31,20484.0,49046.96,18063.3
928294,4383.15,84491.0,47327.05,0.0
928354,2578.27,34946.0,36204.53,7510.0
