Loyalty#,Income,Days_in_prog,Location_cluster
803956,0.0,974.0,0
803976,21070.0,1229.0,4
804137,12964.0,2115.0,2
804239,12902.0,198.0,5
804259,65252.0,1948.0,1
804328,0.0,1582.0,1
804368,96162.0,521.0,4
804402,83140.0,1037.0,5
804438,64801.0,558.0,1
804510,32375.0,6.0,5
804521,12829.0,1297.0,1
804534,34137.0,976.0,4
804536,0.0,1626.0,2
804557,93715.0,594.0,7
804710,0.0,1275.0,2
804770,0.0,268.0,4
804784,70129.0,647.0,4
804816,62302.0,1611.0,6
804890,61367.0,70.0,4
804911,42803.0,2213.0,2
804930,23656.0,2259.0,4
805008,20355.0,741.0,4
805013,0.0,390.0,4
805110,0.0,316.0,1
805140,0.0,567.0,4
805159,48029.0,2413.0,4
805170,79751.0,1566.0,1
805226,0.0,530.0,4
805349,88454.0,194.0,1
805377,0.0,2009.0,1
805431,92296.0,1711.0,4
805545,97361.0,210.0,3
805574,31670.0,1770.0,2
805598,80237.0,259.0,2
805816,0.0,1621.0,4
805890,33257.0,2406.0,2
805902,0.0,63.0,4
805932,84306.0,734.0,2
805977,27279.0,884.0,4
806008,54230.0,588.0,1
806030,60068.0,241.0,5
806157,20228.0,447.0,4
806168,77577.0,2341.0,2
806196,0.0,268.0,2
806283,0.0,890.0,4
806348,0.0,1509.0,1
806598,64431.0,1352.0,4
806639,0.0,1109.0,1
806815,51878.0,811.0,2
806839,0.0,476.0,1
806850,67436.0,273.0,4
806859,0.0,526.0,4
806995,35822.0,690.0,2
807058,0.0,79.0,4
807074,0.0,69.0,2
807134,0.0,1181.0,4
807152,0.0,688.0,1
807211,60260.0,541.0,0
807256,0.0,2358.0,3
807262,32764.0,730.0,4
807289,0.0,970.0,1
807297,0.0,982.0,4
807553,40450.0,764.0,1
807570,81850.0,1566.0,1
807589,55071.0,772.0,4
807681,62006.0,992.0,2
807769,24661.0,1352.0,3
807902,0.0,882.0,3
807942,0.0,204.0,4
807970,47137.0,245.0,3
808005,37384.0,1307.0,1
808096,0.0,1566.0,2
808206,23376.0,913.0,2
808341,94903.0,36.0,3
808353,0.0,1779.0,2
808392,11904.0,678.0,0
808399,38925.0,317.0,2
808498,78310.0,2002.0,3
808524,89057.0,2040.0,1
808721,70146.0,1982.0,5
808920,34510.0,405.0,1
809016,80355.0,1177.0,1
809024,35012.0,711.0,2
809107,0.0,353.0,5
809207,0.0,243.0,2
809216,94389.0,2110.0,5
809218,20369.0,966.0,2
809299,77048.0,1408.0,5
809301,99654.0,23.0,2
809404,85132.0,1286.0,0
809449,0.0,921.0,0
809587,97736.0,2413.0,2
809728,19589.0,242.0,1
809733,62082.0,2290.0,4
810028,24224.0,1230.0,3
810071,59311.0,764.0,1
810100,82477.0,1578.0,0
810257,0.0,1706.0,0
810338,64348.0,2369.0,5
810448,39101.0,1001.0,4
810482,59216.0,1154.0,4
810503,68563.0,330.0,4
810517,87771.0,243.0,4
810581,0.0,1520.0,2
810621,42621.0,958.0,1
810668,68507.0,331.0,2
810693,22978.0,363.0,3
810755,23803.0,2356.0,2
810833,74454.0,2216.0,1
810899,87840.0,2162.0,0
810990,18606.0,1676.0,2
811022,0.0,220.0,4
811139,84903.0,943.0,1
811140,88768.0,99.0,5
811162,0.0,2345.0,6
811289,0.0,1109.0,4
811333,69738.0,1709.0,1
811335,32435.0,1009.0,2
811429,62777.0,245.0,2
811430,35289.0,99.0,2
811471,91646.0,2221.0,2
811567,54751.0,954.0,3
811569,82664.0,251.0,4
811612,15323.0,124.0,6
811619,22571.0,1490.0,4
811684,99874.0,539.0,0
811746,0.0,206.0,1
811748,39032.0,244.0,2
811802,91469.0,1309.0,1
811959,0.0,140.0,1
812042,69247.0,1792.0,2
812057,19614.0,1082.0,3
812149,31485.0,2422.0,2
812152,62007.0,2043.0,1
812248,46707.0,682.0,1
812282,86451.0,1707.0,4
812373,75425.0,1192.0,2
812417,12688.0,1727.0,1
812513,57449.0,2345.0,1
812599,61844.0,1647.0,5
812617,52653.0,97.0,3
812628,93872.0,149.0,0
812804,24028.0,366.0,1
812894,0.0,1272.0,1
812899,64125.0,2428.0,1
813320,0.0,1461.0,2
813352,38772.0,231.0,5
813439,45254.0,1756.0,2
813455,22354.0,253.0,4
813520,0.0,2284.0,5
813567,28513.0,726.0,2
813620,96866.0,1824.0,4
813652,29692.0,1166.0,4
813681,0.0,2098.0,1
813725,45732.0,1569.0,2
813739,23376.0,21.0,0
813868,95139.0,207.0,4
813931,92157.0,1429.0,2
814067,0.0,2249.0,5
814112,67197.0,450.0,1
814236,93884.0,544.0,2
814490,33561.0,461.0,3
814653,37406.0,650.0,0
814698,49530.0,385.0,1
814703,44843.0,1954.0,4
814748,74424.0,1482.0,2
814894,29593.0,156.0,1
815207,66525.0,263.0,5
815248,30817.0,243.0,1
815328,25708.0,851.0,1
815344,0.0,397.0,2
815381,74300.0,2240.0,4
815498,23845.0,204.0,4
815541,65933.0,769.0,0
815584,20819.0,293.0,4
815603,69202.0,790.0,3
815626,33701.0,2312.0,1
815643,32756.0,1055.0,4
815718,0.0,2333.0,1
815789,96768.0,2144.0,1
815796,78804.0,455.0,2
815804,50989.0,988.0,5
815834,48567.0,1466.0,2
815841,28432.0,242.0,1
815850,35624.0,828.0,1
816110,12201.0,2429.0,2
816122,60244.0,242.0,1
816196,45586.0,769.0,4
816323,22283.0,1761.0,3
816330,21604.0,151.0,2
816406,0.0,2361.0,2
816420,58781.0,741.0,3
816510,65186.0,106.0,5
816593,0.0,1142.0,2
816608,37256.0,1194.0,4
816705,20371.0,814.0,4
816763,0.0,2017.0,2
816881,33488.0,195.0,4
816937,57340.0,359.0,5
816983,0.0,1057.0,4
817041,49078.0,251.0,4
817066,0.0,1183.0,1
817069,58161.0,274.0,1
817070,40864.0,1165.0,2
817074,37937.0,374.0,4
817102,99364.0,1249.0,2
817135,25134.0,167.0,1
817136,37331.0,620.0,0
817158,41711.0,1578.0,5
817168,98350.0,2330.0,4
817191,0.0,198.0,1
817245,24475.0,1940.0,3
817288,71879.0,370.0,1
817298,21897.0,139.0,4
817375,74143.0,1360.0,4
817456,88692.0,2299.0,4
817520,49665.0,1746.0,1
817527,70059.0,1376.0,1
817573,0.0,1963.0,0
817609,74217.0,546.0,1
817613,34115.0,1754.0,1
817714,25663.0,2017.0,4
817744,17200.0,1568.0,1
817822,10540.0,1821.0,4
817851,48791.0,1145.0,0
817932,72540.0,2109.0,1
818040,46131.0,245.0,1
818077,87620.0,841.0,5
818114,67332.0,2016.0,2
818271,94903.0,345.0,1
818329,15776.0,203.0,1
818391,43906.0,164.0,4
818454,84822.0,450.0,2
818484,69668.0,754.0,0
818567,42589.0,1525.0,5
818597,0.0,703.0,4
818616,0.0,2132.0,0
818864,49331.0,1432.0,0
818870,12902.0,373.0,1
818881,51643.0,285.0,0
818886,39837.0,1328.0,2
818940,24164.0,569.0,2
818995,52367.0,1494.0,5
819055,23202.0,2238.0,1
819077,43793.0,1313.0,4
819149,72149.0,2167.0,1
819246,25290.0,1102.0,1
819255,85896.0,214.0,2
819267,21708.0,1108.0,5
819315,55994.0,240.0,2
819375,24193.0,1781.0,2
819448,81741.0,211.0,4
819497,26351.0,535.0,2
819498,67454.0,151.0,3
819521,11828.0,245.0,2
819569,0.0,1355.0,4
819592,0.0,1580.0,4
819664,0.0,656.0,4
819718,77846.0,2159.0,1
819765,90217.0,1450.0,1
819809,0.0,1581.0,1
819842,74300.0,506.0,2
819924,55705.0,560.0,0
819969,40706.0,908.0,2
820164,19683.0,626.0,1
820187,0.0,82.0,2
820204,23692.0,1946.0,3
820223,25943.0,655.0,5
820265,36548.0,139.0,2
820341,31177.0,2357.0,4
820344,0.0,180.0,1
820370,0.0,633.0,3
820406,86641.0,1343.0,2
820454,50406.0,1627.0,1
820501,77265.0,1103.0,1
820541,0.0,847.0,4
820542,23629.0,590.0,1
821010,86132.0,1772.0,1
821043,25632.0,808.0,2
821117,48999.0,1041.0,1
821137,19013.0,799.0,1
821202,27398.0,1224.0,3
821216,94041.0,868.0,5
821296,32821.0,811.0,4
821314,22608.0,557.0,4
821325,0.0,227.0,4
821379,37308.0,242.0,2
821404,49185.0,1077.0,4
821419,0.0,234.0,1
821462,73604.0,541.0,1
821515,39492.0,293.0,5
821705,13128.0,2280.0,4
821712,52342.0,245.0,4
821739,0.0,2310.0,4
821820,0.0,1434.0,2
821918,33635.0,2220.0,4
821944,72919.0,244.0,1
822051,36631.0,1881.0,5
822066,0.0,438.0,2
822102,78077.0,551.0,2
822122,0.0,713.0,2
822205,54889.0,353.0,1
822211,67544.0,1636.0,2
822305,42846.0,1244.0,7
822507,28909.0,2233.0,4
822555,0.0,2085.0,2
822653,26140.0,2332.0,4
822694,24149.0,196.0,1
822696,12843.0,2424.0,2
822723,25531.0,142.0,4
822727,0.0,934.0,1
822749,49088.0,183.0,5
822765,0.0,988.0,2
822811,0.0,363.0,0
822901,0.0,364.0,1
822956,72026.0,2203.0,4
822995,69346.0,2016.0,0
823048,66676.0,235.0,2
823112,35625.0,1376.0,4
823113,0.0,1982.0,2
823208,21514.0,943.0,4
823212,23006.0,29.0,4
823257,0.0,243.0,1
823319,33089.0,586.0,4
823436,50147.0,243.0,2
823453,49078.0,243.0,1
823567,76358.0,574.0,3
823590,24561.0,1280.0,2
823628,34528.0,434.0,4
823663,75277.0,2292.0,4
823665,40882.0,2327.0,2
823740,0.0,647.0,0
823761,93004.0,2371.0,4
823768,0.0,2200.0,2
823789,50217.0,1567.0,1
823816,97768.0,877.0,2
823986,23940.0,404.0,1
823998,0.0,1060.0,1
824076,59886.0,2408.0,5
824133,49080.0,675.0,1
824163,0.0,1716.0,2
824216,66900.0,202.0,2
824259,50363.0,1963.0,1
824315,0.0,1401.0,1
824351,28700.0,1672.0,2
824360,56649.0,2188.0,5
824414,88055.0,2059.0,2
824462,0.0,2067.0,1
824486,62192.0,2004.0,3
824610,99839.0,685.0,2
824668,0.0,1020.0,1
824712,41775.0,760.0,3
824906,61776.0,865.0,0
824917,0.0,1677.0,1
824990,0.0,1098.0,1
825165,84815.0,654.0,4
825217,25419.0,1035.0,3
825239,0.0,871.0,0
825254,58488.0,419.0,4
825315,38222.0,1312.0,0
825333,23931.0,364.0,4
825336,0.0,1275.0,2
825464,0.0,305.0,4
825465,50800.0,1500.0,2
825484,77058.0,966.0,1
825490,12902.0,2061.0,1
825517,0.0,2341.0,1
825569,0.0,1230.0,6
825593,57709.0,2243.0,2
825730,84831.0,243.0,5
825809,23480.0,265.0,1
825920,25221.0,106.0,6
826113,63127.0,289.0,1
826136,50144.0,1298.0,1
826149,0.0,1114.0,3
826166,25981.0,378.0,1
826230,17752.0,87.0,5
826271,0.0,243.0,3
826304,72805.0,2276.0,4
826312,12430.0,2.0,4
826556,59232.0,88.0,4
826589,28727.0,1130.0,1
826697,66429.0,244.0,2
826930,0.0,41.0,0
826975,56172.0,185.0,3
826984,87128.0,804.0,2
827147,25134.0,2025.0,2
827164,97742.0,2245.0,1
827172,0.0,2049.0,2
827190,0.0,1874.0,2
827194,54040.0,291.0,5
827215,23665.0,1516.0,1
827275,64321.0,1291.0,0
827288,69379.0,304.0,5
827309,88858.0,1306.0,4
827334,0.0,677.0,1
827339,15514.0,2240.0,4
827353,0.0,278.0,2
827546,32720.0,1523.0,1
827668,0.0,244.0,4
827731,0.0,1943.0,1
827790,33345.0,323.0,2
827815,42360.0,122.0,1
827819,71737.0,1376.0,4
828026,0.0,1486.0,1
828040,0.0,356.0,4
828076,11822.0,1265.0,4
828109,57591.0,245.0,7
828136,0.0,2005.0,2
828182,39895.0,1139.0,0
828232,36354.0,1235.0,3
828328,20392.0,36.0,2
828353,12181.0,1293.0,1
828481,26802.0,1259.0,1
828643,0.0,623.0,2
828731,27739.0,2008.0,2
828735,47122.0,799.0,4
828776,39621.0,583.0,1
828816,0.0,2136.0,1
828817,55411.0,2231.0,5
828852,0.0,184.0,0
828862,19614.0,67.0,4
828884,19581.0,22.0,1
828895,0.0,2345.0,1
828918,0.0,1492.0,2
828924,70503.0,416.0,1
828959,85702.0,1299.0,1
828967,60646.0,2163.0,0
828988,56398.0,1134.0,5
829003,20608.0,1247.0,5
829162,0.0,1800.0,4
829263,24164.0,1751.0,4
829291,60986.0,1141.0,2
829316,25275.0,2387.0,4
829476,20862.0,202.0,1
829505,65870.0,728.0,1
829588,43860.0,1831.0,1
829627,51159.0,1539.0,5
829663,81367.0,521.0,5
829684,94303.0,2291.0,2
829861,0.0,1584.0,2
829863,46298.0,5.0,1
829886,28025.0,2339.0,2
830024,0.0,1353.0,4
830071,73019.0,143.0,4
830171,79452.0,851.0,2
830223,79027.0,2038.0,1
830385,27208.0,1641.0,1
830394,28089.0,242.0,3
830446,24882.0,569.0,2
830503,0.0,891.0,2
830547,26245.0,233.0,2
830564,0.0,1322.0,1
830673,0.0,1763.0,1
830743,0.0,2001.0,5
830777,62229.0,2087.0,2
830811,18577.0,1501.0,4
830818,11828.0,396.0,1
830836,49078.0,2278.0,2
830903,44362.0,184.0,2
830931,47590.0,2143.0,4
830975,0.0,545.0,1
831035,0.0,1485.0,2
831087,74809.0,2249.0,1
831180,0.0,1192.0,4
831253,62808.0,881.0,6
831341,63774.0,41.0,4
831404,96689.0,2010.0,0
831424,35289.0,479.0,1
831442,13528.0,1638.0,3
831545,12266.0,264.0,6
831644,27400.0,159.0,3
831693,96045.0,343.0,5
831696,0.0,1297.0,2
831780,0.0,206.0,5
831797,32397.0,304.0,2
831812,0.0,245.0,1
831829,49853.0,2041.0,0
831854,37995.0,331.0,4
831860,54337.0,1676.0,5
831928,64642.0,243.0,1
831948,40783.0,2163.0,5
831964,0.0,1138.0,3
831987,26790.0,3.0,2
832046,24173.0,231.0,0
832062,99839.0,1700.0,1
832155,88410.0,127.0,5
832301,24804.0,2322.0,1
832367,84300.0,2070.0,4
832431,66457.0,1781.0,0
832566,73692.0,1537.0,3
832597,28992.0,1767.0,4
832625,52507.0,2056.0,3
832663,57760.0,664.0,5
832665,0.0,1041.0,7
832745,27800.0,1343.0,1
832810,43278.0,29.0,3
832864,37277.0,933.0,0
832921,0.0,2124.0,1
832983,76456.0,311.0,2
833024,0.0,1884.0,0
833052,71499.0,839.0,4
833148,22955.0,447.0,2
833165,31177.0,36.0,2
833169,36551.0,1445.0,0
833197,43963.0,1451.0,1
833221,59855.0,345.0,5
833233,50941.0,1221.0,3
833305,70717.0,652.0,2
833317,28227.0,1592.0,1
833322,0.0,1279.0,3
833397,83488.0,1889.0,2
833436,77563.0,1362.0,2
833547,75644.0,93.0,5
833569,0.0,473.0,0
833576,0.0,1605.0,1
833627,30686.0,243.0,1
833679,10743.0,580.0,1
833683,0.0,2370.0,1
833701,0.0,1783.0,2
833704,31278.0,1571.0,2
833728,53338.0,1499.0,5
833754,0.0,197.0,0
833765,57733.0,1674.0,4
833783,66030.0,1551.0,1
833793,54751.0,242.0,4
833801,53607.0,526.0,2
833844,67511.0,469.0,1
833891,0.0,1775.0,6
833998,69205.0,1360.0,1
834012,0.0,178.0,2
834066,0.0,693.0,4
834081,0.0,1709.0,4
834120,32720.0,2255.0,5
834270,79487.0,2227.0,1
834286,0.0,2316.0,4
834304,42570.0,940.0,3
834306,25964.0,2176.0,1
834453,23550.0,2393.0,2
834522,97131.0,2311.0,1
834523,22081.0,2377.0,2
834537,0.0,113.0,1
834544,0.0,2004.0,4
834550,0.0,919.0,2
834571,40175.0,1503.0,1
834576,0.0,2029.0,3
834615,0.0,2393.0,1
834726,11904.0,320.0,1
834733,0.0,1307.0,0
834760,0.0,2128.0,4
834790,79751.0,100.0,4
834799,27048.0,2259.0,5
834891,30821.0,41.0,2
834943,0.0,2433.0,4
835009,83576.0,2066.0,6
835062,77469.0,1495.0,3
835133,22239.0,197.0,2
835149,45892.0,534.0,7
835240,0.0,987.0,4
835295,14072.0,149.0,1
835377,87560.0,428.0,1
835440,35895.0,718.0,1
835484,21876.0,1945.0,1
835491,53219.0,850.0,1
835508,0.0,739.0,3
835566,0.0,244.0,1
835683,38460.0,959.0,1
835693,88997.0,636.0,2
835760,70247.0,2400.0,5
835764,14290.0,1815.0,1
835779,51643.0,1526.0,1
835785,74015.0,766.0,4
835796,26372.0,2005.0,1
835920,36153.0,327.0,0
835973,0.0,2406.0,2
835975,0.0,244.0,2
836112,54950.0,2384.0,4
836226,14665.0,288.0,2
836295,60078.0,243.0,2
836343,44537.0,619.0,1
836374,13512.0,1321.0,2
836405,31504.0,2124.0,1
836443,99074.0,694.0,4
836475,59556.0,1590.0,2
836486,0.0,2307.0,4
836523,66023.0,1215.0,2
836550,23666.0,552.0,6
836603,22520.0,114.0,2
836622,26380.0,642.0,4
836665,70950.0,1341.0,1
836706,88842.0,1563.0,4
836713,14030.0,1471.0,4
836720,72215.0,309.0,1
836964,30595.0,1177.0,4
836984,0.0,90.0,5
837012,29195.0,198.0,3
837031,26991.0,196.0,1
837175,50755.0,2309.0,1
837215,0.0,859.0,0
837237,0.0,2296.0,0
837269,21070.0,431.0,0
837273,62873.0,46.0,2
837327,92681.0,940.0,4
837360,72334.0,903.0,4
837408,0.0,895.0,1
837517,0.0,464.0,5
837526,46971.0,243.0,2
837580,0.0,719.0,4
837615,17932.0,244.0,2
837628,39660.0,1543.0,2
837641,69259.0,962.0,3
837646,0.0,1490.0,1
837704,51066.0,94.0,5
837705,0.0,212.0,4
837733,16707.0,554.0,6
837810,42142.0,1544.0,5
837833,83170.0,654.0,5
837932,40269.0,2041.0,1
838008,32607.0,569.0,2
838032,0.0,1229.0,4
838160,96390.0,1002.0,4
838232,0.0,1041.0,1
838263,78310.0,2350.0,3
838270,69906.0,1362.0,5
838283,45944.0,1971.0,2
838482,79292.0,1531.0,1
838584,0.0,960.0,4
838589,42889.0,1207.0,4
838634,55269.0,844.0,0
838650,83846.0,2072.0,1
838657,0.0,978.0,4
838771,71587.0,1590.0,3
838784,43412.0,244.0,4
838845,0.0,243.0,5
838881,44280.0,675.0,3
838885,92600.0,2372.0,1
838938,64341.0,1165.0,0
838993,44843.0,243.0,0
839115,45949.0,710.0,1
839132,59940.0,315.0,4
839263,81082.0,1169.0,2
839295,78152.0,1984.0,2
839328,33451.0,2347.0,3
839356,37574.0,1863.0,5
839362,60021.0,2394.0,5
839412,57078.0,2036.0,4
839422,72330.0,210.0,2
839461,68025.0,333.0,3
839494,28363.0,244.0,4
839527,34990.0,1001.0,2
839579,47606.0,432.0,4
839659,26435.0,2024.0,1
839694,45703.0,1699.0,5
839748,72731.0,1003.0,2
839967,75680.0,1946.0,5
840008,0.0,267.0,2
840021,40211.0,2204.0,3
840038,42983.0,1924.0,2
840059,73054.0,1051.0,4
840071,42314.0,720.0,2
840088,71210.0,205.0,2
840120,65933.0,1510.0,3
840135,37345.0,334.0,4
840184,67249.0,246.0,3
840262,76157.0,2330.0,4
840267,22711.0,198.0,2
840326,24053.0,2371.0,4
840376,35601.0,744.0,7
840481,38086.0,940.0,2
840515,23666.0,2312.0,4
840667,21952.0,1321.0,1
840741,13376.0,1312.0,0
840866,26990.0,906.0,3
840882,0.0,1111.0,4
840984,23589.0,1652.0,1
841204,62873.0,1978.0,4
841219,64324.0,676.0,1
841249,0.0,921.0,1
841324,18495.0,102.0,3
841369,40178.0,1461.0,2
841373,73060.0,1475.0,2
841437,22976.0,1724.0,1
841456,0.0,1183.0,1
841631,83318.0,952.0,5
841636,52380.0,1105.0,1
841674,21604.0,245.0,1
841677,58089.0,467.0,1
841770,89464.0,67.0,6
841916,57449.0,1684.0,4
841948,71868.0,1305.0,2
841957,70360.0,79.0,6
842047,0.0,242.0,5
842049,0.0,1569.0,2
842054,36409.0,650.0,4
842064,0.0,243.0,3
842066,90804.0,643.0,0
842190,0.0,914.0,5
842210,53231.0,2248.0,4
842236,64964.0,1398.0,0
842279,27824.0,371.0,1
842379,0.0,16.0,2
842390,48029.0,2063.0,1
842405,0.0,507.0,4
842523,0.0,700.0,2
842527,89797.0,1778.0,4
842582,20090.0,1629.0,6
842641,31546.0,2074.0,5
842770,52408.0,487.0,0
842793,36568.0,1042.0,4
842835,22705.0,244.0,1
842848,0.0,70.0,1
842855,0.0,1472.0,5
842959,31964.0,1109.0,0
842980,45345.0,142.0,1
842982,0.0,2313.0,2
843037,48829.0,1892.0,3
843101,36548.0,770.0,4
843158,17120.0,317.0,1
843212,25905.0,1142.0,2
843233,50801.0,2142.0,4
843378,0.0,211.0,0
843642,56481.0,1283.0,1
843665,0.0,1589.0,1
843672,30574.0,205.0,1
843737,0.0,210.0,0
843816,18577.0,242.0,2
843836,99761.0,520.0,4
843919,57446.0,243.0,2
843972,21576.0,2291.0,4
844046,61725.0,75.0,1
844125,0.0,573.0,4
844145,0.0,210.0,1
844152,93621.0,987.0,4
844193,0.0,1466.0,5
844222,66429.0,243.0,1
844348,62873.0,888.0,3
844477,69781.0,242.0,1
844479,0.0,2063.0,5
844540,51335.0,2004.0,0
844556,29697.0,682.0,4
844582,35012.0,1720.0,1
844641,0.0,1075.0,3
844677,86595.0,1060.0,4
844749,74592.0,2413.0,2
844834,59016.0,287.0,3
844949,24164.0,259.0,2
844959,0.0,656.0,0
845041,0.0,1575.0,2
845061,0.0,952.0,0
845176,0.0,1512.0,2
845180,0.0,358.0,1
845227,0.0,1239.0,4
845273,54507.0,904.0,4
845275,0.0,2179.0,4
845319,83632.0,2175.0,4
845435,60475.0,2030.0,5
845488,0.0,486.0,4
845580,23305.0,1458.0,1
845613,30598.0,78.0,4
845684,0.0,733.0,5
845699,0.0,1423.0,2
845782,39930.0,1057.0,1
845807,0.0,1498.0,1
845819,27592.0,622.0,1
845820,77060.0,688.0,1
845864,15413.0,2076.0,2
845945,91485.0,1801.0,2
845947,74015.0,243.0,2
845994,61894.0,589.0,1
846033,29401.0,100.0,1
846046,41273.0,2156.0,1
846055,27951.0,1596.0,2
846119,0.0,642.0,2
846125,52583.0,1088.0,4
846194,0.0,2100.0,1
846215,0.0,242.0,6
846243,0.0,1896.0,0
846277,35396.0,1816.0,0
846291,79523.0,2201.0,0
846313,42961.0,1511.0,7
846374,22728.0,1017.0,1
846458,57264.0,517.0,0
846515,32150.0,579.0,1
846717,12195.0,2205.0,2
846718,22799.0,824.0,3
846732,99960.0,825.0,1
846796,26680.0,1866.0,2
846864,86863.0,1443.0,1
846950,0.0,521.0,2
846953,53562.0,920.0,4
847136,40639.0,1043.0,3
847183,46210.0,1890.0,4
847283,0.0,55.0,4
847312,30493.0,245.0,6
847357,23300.0,1860.0,2
847359,41991.0,1293.0,3
847502,20244.0,245.0,3
847559,0.0,714.0,2
847579,91775.0,1032.0,4
847601,68980.0,302.0,7
847609,37229.0,1907.0,3
847704,49078.0,185.0,1
847724,0.0,1802.0,2
847771,77265.0,1735.0,1
847772,29504.0,2034.0,4
847938,46503.0,245.0,2
848003,24711.0,1693.0,0
848159,0.0,1698.0,1
848185,15630.0,1922.0,1
848248,33700.0,1739.0,0
848250,0.0,1995.0,4
848498,31354.0,8.0,6
848562,93272.0,1655.0,2
848574,32224.0,1036.0,3
848615,17103.0,935.0,2
848632,37043.0,1595.0,1
848694,26854.0,257.0,1
848736,47778.0,1252.0,6
848804,0.0,2052.0,6
848973,0.0,724.0,6
848998,18820.0,1181.0,0
849105,42045.0,253.0,4
849178,68671.0,805.0,1
849298,25370.0,1551.0,3
849330,44213.0,2207.0,2
849415,0.0,1560.0,1
849425,63860.0,1522.0,5
849510,0.0,1684.0,4
849549,33321.0,1180.0,1
849569,73339.0,121.0,4
849587,28082.0,551.0,1
849589,59961.0,1380.0,2
849616,23665.0,195.0,2
849673,74837.0,8.0,4
849705,39786.0,1829.0,2
849813,0.0,608.0,1
849884,23830.0,2105.0,1
850034,0.0,1212.0,5
850092,0.0,599.0,5
850123,40308.0,232.0,1
850170,35895.0,578.0,5
850245,39393.0,511.0,4
850359,55800.0,1175.0,4
850414,0.0,1651.0,0
850418,12964.0,1174.0,4
850694,76358.0,1852.0,4
850721,70410.0,490.0,1
850821,75425.0,455.0,2
850828,18814.0,733.0,4
850953,0.0,1870.0,2
851021,56362.0,264.0,1
851130,65744.0,2412.0,2
851231,19352.0,1086.0,2
851255,0.0,1923.0,5
851370,0.0,205.0,2
851390,25143.0,328.0,5
851421,0.0,1346.0,3
851499,0.0,242.0,1
851549,66524.0,1530.0,3
851562,56342.0,1422.0,2
851563,88782.0,572.0,1
851830,83413.0,2046.0,2
851836,83497.0,1290.0,1
851845,0.0,27.0,2
851871,74015.0,2287.0,4
851901,0.0,1716.0,0
851931,66446.0,1804.0,1
851979,0.0,2246.0,4
851981,40870.0,1653.0,2
851982,19683.0,855.0,1
851986,97131.0,1795.0,2
852006,14072.0,1866.0,0
852012,0.0,242.0,2
852094,81182.0,2146.0,4
852253,79440.0,516.0,4
852310,77031.0,1276.0,4
852323,87492.0,1509.0,4
852392,93272.0,1310.0,4
852394,72633.0,2216.0,4
852520,49625.0,901.0,2
852571,18558.0,1848.0,1
852572,0.0,66.0,4
852573,0.0,1198.0,2
852597,52782.0,1508.0,4
852629,14660.0,55.0,2
852786,49529.0,187.0,0
852855,0.0,606.0,5
852863,10334.0,1899.0,2
852995,58733.0,489.0,4
853003,36650.0,46.0,2
853037,44186.0,2395.0,1
853039,81410.0,595.0,2
853232,38713.0,243.0,1
853266,24432.0,187.0,2
853272,57483.0,1323.0,3
853417,95579.0,1639.0,1
853421,72333.0,630.0,2
853438,0.0,1149.0,1
853540,24584.0,433.0,7
853565,57293.0,1514.0,1
853603,40171.0,1775.0,1
853608,66627.0,1634.0,2
853621,0.0,179.0,2
853641,29809.0,1499.0,1
853704,25983.0,1072.0,2
853826,96988.0,862.0,0
853871,51066.0,1681.0,4
853894,0.0,1209.0,6
853957,62566.0,2045.0,1
854077,58557.0,2360.0,1
854243,64371.0,2175.0,2
854249,0.0,1939.0,0
854610,44025.0,1567.0,2
854704,58557.0,1697.0,3
854709,68931.0,1385.0,4
854742,20961.0,454.0,5
854812,75277.0,1161.0,6
854831,29587.0,421.0,4
854835,60613.0,244.0,1
854855,54339.0,269.0,4
854884,0.0,261.0,1
854902,17576.0,1184.0,5
854969,25905.0,246.0,1
854998,88545.0,620.0,1
855007,62473.0,2389.0,2
855026,25134.0,732.0,4
855050,23554.0,406.0,1
855153,97657.0,244.0,4
855190,86054.0,244.0,7
855198,0.0,1266.0,2
855261,24031.0,824.0,3
855351,57428.0,228.0,2
855372,76771.0,1262.0,1
855381,0.0,244.0,2
855383,96406.0,1084.0,1
855384,0.0,891.0,4
855394,38821.0,343.0,3
855400,52464.0,1347.0,4
855451,58557.0,460.0,2
855506,26049.0,2057.0,5
855510,28804.0,242.0,5
855530,22828.0,1954.0,2
855559,57963.0,1215.0,4
855602,58850.0,292.0,5
855635,0.0,1187.0,3
855721,21004.0,1760.0,1
855883,62902.0,1825.0,1
855922,11607.0,2106.0,6
855981,23769.0,32.0,1
855998,0.0,512.0,2
856074,0.0,2418.0,2
856229,73180.0,271.0,2
856348,52797.0,1723.0,5
856364,50825.0,780.0,4
856406,16686.0,345.0,2
856483,0.0,222.0,1
856496,48409.0,201.0,1
856502,43324.0,1804.0,2
856609,44712.0,245.0,2
856654,65773.0,2090.0,4
856667,93403.0,1025.0,1
856705,0.0,1632.0,1
856782,0.0,1125.0,4
856818,52572.0,215.0,4
856830,45893.0,1127.0,0
856942,89586.0,1204.0,4
857159,54684.0,1402.0,0
857161,51789.0,1246.0,4
857219,57659.0,245.0,1
857235,0.0,2251.0,1
857247,0.0,2058.0,4
857292,73359.0,1387.0,4
857353,90310.0,861.0,1
857481,30514.0,1093.0,3
857497,24825.0,1072.0,5
857516,57289.0,1873.0,1
857538,26444.0,1213.0,2
857619,69011.0,867.0,0
857629,53907.0,2243.0,2
